report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
12/6/2024,Northeast,Fruit,Pears,D'ANJOU,Yes,per lb,N/A,2.49,2.54,157,2.53,,,,
12/6/2024,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,2.49,2.49,9,2.49,,,,
12/6/2024,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.49,2.49,525,1.74,,,,
12/6/2024,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.79,2.49,48,2.21,,,,
12/6/2024,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.69,2.49,427,1.78,,,,
12/6/2024,Northeast,Fruit,Papaya,SOLO TYPE,No,per lb,N/A,1.29,1.29,9,1.29,,,,
12/6/2024,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.99,1.99,48,1.86,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,Yes,each,N/A,0.75,0.75,38,0.75,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,Yes,4 lb bag,N/A,5.99,5.99,183,5.99,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,Yes,per lb,N/A,2.21,2.21,122,2.21,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,Yes,3 lb bag,N/A,5.99,5.99,27,5.99,,,,
12/6/2024,Northeast,Fruit,Oranges,"Navel, Cara Cara",No,each,N/A,1.25,1.25,183,1.25,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,No,each,N/A,0.33,2,943,1.08,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.89,5.99,1251,3.49,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.49,1.49,10,1.49,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,7.99,9.99,358,9.01,,,,
12/6/2024,Northeast,Fruit,Oranges,"Navel, Cara Cara",No,3 lb bag,N/A,3.99,3.99,8,3.99,,,,
12/6/2024,Northeast,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,2.99,2.99,19,2.99,,,,
12/6/2024,Northeast,Fruit,Mangoes,Round Varieties,Yes,each,N/A,2.49,2.49,7,2.49,,,,
12/6/2024,Northeast,Fruit,Mangoes,Round Varieties Marked Extra Large,No,each,N/A,1.25,1.25,37,1.25,,,,
12/6/2024,Northeast,Fruit,Mangoes,Round Varieties Marked Large,No,each,N/A,1.5,1.67,198,1.66,,,,
12/6/2024,Northeast,Fruit,Mangoes,Round Varieties,No,each,N/A,0.49,2.5,356,1.21,,,,
12/6/2024,Northeast,Fruit,Limes,N/A,No,each,N/A,0.2,0.75,979,0.38,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,Yes,each,N/A,1,1,35,1,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,3.99,4.99,519,4.36,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,Yes,1 lb bag,N/A,2.69,2.69,75,2.69,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.3,0.83,580,0.58,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.99,3.99,342,3.85,,,,
12/6/2024,Northeast,Fruit,Lemons,N/A,No,3 lb bag,N/A,3.99,3.99,54,3.99,,,,
12/6/2024,Northeast,Fruit,Kiwifruit,YELLOW FLESH,No,2-lb containers with lids,N/A,4.99,4.99,6,4.99,,,,
12/6/2024,Northeast,Fruit,Kiwifruit,HAYWARD,No,2-lb containers with lids,N/A,4.99,4.99,104,4.99,,,,
12/6/2024,Northeast,Fruit,Kiwifruit,YELLOW FLESH,No,1-lb containers with lids,N/A,3.99,3.99,104,3.99,,,,
12/6/2024,Northeast,Fruit,Kiwifruit,YELLOW FLESH,No,each,N/A,0.75,0.75,10,0.75,,,,
12/6/2024,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.99,1.99,683,1.43,,,,
12/6/2024,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,0.99,2.99,1506,2.06,,,,
12/6/2024,Northeast,Fruit,Apples,JONAGOLD,No,per lb,N/A,0.99,0.99,9,0.99,,,,
12/6/2024,Northeast,Fruit,Apples,JONATHAN,No,per lb,N/A,0.99,0.99,9,0.99,,,,
12/6/2024,Northeast,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.99,2.29,62,1.72,,,,
12/6/2024,Northeast,Fruit,Apples,OPAL,No,per lb,N/A,1.69,1.69,10,1.69,,,,
12/6/2024,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,0.99,1.99,148,1.78,,,,
12/6/2024,Northeast,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.99,1.99,92,1.6,,,,
12/6/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.99,1.99,783,1.45,,,,
12/6/2024,Northeast,Fruit,Apples,Envy,No,per lb,N/A,1.99,1.99,34,1.99,,,,
12/6/2024,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.5,0.83,307,0.6,,,,
12/6/2024,Northeast,Fruit,Apples,COSMIC CRISP,No,per lb,N/A,0.99,0.99,9,0.99,,,,
12/6/2024,Northeast,Fruit,Apples,FUJI,Yes,3 lb bag,N/A,5.99,5.99,27,5.99,,,,
12/6/2024,Northeast,Fruit,Honeydews,N/A,No,each,N/A,3.49,4.99,178,4.36,,,,
12/6/2024,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,Yes,per lb,N/A,2.99,2.99,59,2.99,,,,
12/6/2024,Northeast,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,2.99,2.99,39,2.99,,,,
12/6/2024,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.99,3.99,341,2.85,,,,
12/6/2024,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.99,3.99,1287,2.59,,,,
12/6/2024,Northeast,Fruit,Apples,GRANNY SMITH,Yes,3 lb bag,N/A,5.99,5.99,27,5.99,,,,
12/6/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,5.99,5.99,39,5.99,,,,
12/6/2024,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.99,2.49,115,2.44,,,,
12/6/2024,Northeast,Fruit,Grapefruit,RED,No,each,N/A,1.25,2.5,609,1.66,,,,
12/6/2024,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,2.21,2.49,129,2.23,,,,
12/6/2024,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,2.49,2.49,9,2.49,,,,
12/6/2024,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,2.49,20,2.49,,,,
12/6/2024,Northeast,Fruit,Apples,OPAL,Yes,per lb,N/A,2.54,2.54,122,2.54,,,,
12/6/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.69,2.49,372,1.74,,,,
12/6/2024,Northeast,Fruit,Apples,Envy,Yes,per lb,N/A,2.66,2.66,122,2.66,,,,
12/6/2024,Northeast,Fruit,Apples,COSMIC CRISP,Yes,per lb,N/A,2.99,2.99,122,2.99,,,,
12/6/2024,Northeast,Fruit,Apples,COSMIC CRISP,No,5 lb bag,N/A,4.99,4.99,13,4.99,,,,
12/6/2024,Northeast,Fruit,Apples,BRAEBURN,No,per lb,N/A,1.49,1.49,60,1.49,,,,
12/6/2024,Northeast,Fruit,Apples,CORTLAND,No,per lb,N/A,1.69,1.69,20,1.69,,,,
12/6/2024,Northeast,Fruit,Apples,EMPIRE,No,per lb,N/A,0.99,0.99,9,0.99,,,,
12/6/2024,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,0.99,2.49,313,1.61,,,,
12/6/2024,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.99,1.99,25,1.31,,,,
12/6/2024,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.49,6.99,615,5.12,,,,
12/6/2024,Northeast,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,4.99,5.99,195,5.61,,,,
12/6/2024,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,2.5,3.99,620,3.1,,,,
12/6/2024,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,3.99,4.49,83,4.42,,,,
12/6/2024,Northeast,Fruit,Blueberries,N/A,Yes,1 pint (11-12 oz cntr w/ lid),N/A,3.33,5.54,479,4.58,,,,
12/6/2024,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,2.5,3.99,104,3.07,,,,
12/6/2024,Northeast,Fruit,Blueberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,1.99,5.99,2171,3.35,,,,
12/6/2024,Northeast,Fruit,Clementines,N/A,No,5 lb bag,N/A,6.99,6.99,19,6.99,,,,
12/6/2024,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,3.99,5.54,168,5.12,,,,
12/6/2024,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,3.99,4.49,255,4.13,,,,
12/6/2024,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,1.99,3.99,1227,3.06,,,,
12/6/2024,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.88,0.99,42,0.9,,,,
12/6/2024,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.59,0.69,94,0.66,,,,
12/6/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.5,200,1.55,,,,
12/6/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.25,34,1.25,,,,
12/6/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.67,1.67,244,1.67,,,,
12/6/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,19,2,,,,
12/6/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.5,244,1.5,,,,
12/6/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.6,1.67,1930,1.04,,,,
12/6/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,3.99,4.49,105,4.27,,,,
12/6/2024,Northeast,Fruit,Clementines,N/A,Yes,2 lb bag,N/A,3.49,6.49,272,4.63,,,,
12/6/2024,Northeast,Fruit,Cranberries,N/A,No,12 oz bag,N/A,1.99,2.5,392,2.4,,,,
12/6/2024,Northeast,Fruit,Grapefruit,RED,No,5 lb bag,N/A,4.49,5.99,408,5.67,,,,
11/29/2024,Northeast,Fruit,Apples,CORTLAND,No,3 lb bag,N/A,2.49,2.49,78,2.49,,,,
11/29/2024,Northeast,Fruit,Apples,FUJI,No,3 lb bag,N/A,3.99,3.99,10,3.99,,,,
11/29/2024,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2.5,2.5,20,2.5,,,,
11/29/2024,Northeast,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,3.49,3.99,488,3.91,,,,
11/29/2024,Northeast,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,4.99,4.99,322,4.99,,,,
11/29/2024,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.5,3.99,307,3.3,,,,
11/29/2024,Northeast,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.5,3.99,71,3.16,,,,
11/29/2024,Northeast,Fruit,Apples,ROME,No,3 lb bag,N/A,3.49,3.49,75,3.49,,,,
11/29/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,2.99,3.99,256,3.29,,,,
11/29/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,3.99,3.99,8,3.99,,,,
11/29/2024,Northeast,Fruit,Apples,CORTLAND,No,per lb,N/A,0.89,1.49,75,1.01,,,,
11/29/2024,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,0.99,1.99,79,1.39,,,,
11/29/2024,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.49,1.99,204,1.94,,,,
11/29/2024,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.29,2.99,365,2.05,,,,
11/29/2024,Northeast,Fruit,Apples,JONAGOLD,No,per lb,N/A,1.29,1.29,46,1.29,,,,
11/29/2024,Northeast,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.89,1.66,198,1.39,,,,
11/29/2024,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.79,1.99,39,1.89,,,,
11/29/2024,Northeast,Fruit,Apples,ROME,No,per lb,N/A,0.99,0.99,7,0.99,,,,
11/29/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,1.49,1.69,70,1.54,,,,
11/29/2024,Northeast,Fruit,Apples,COSMIC CRISP,No,per lb,N/A,1.49,1.49,35,1.49,,,,
11/29/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,3.99,3.99,442,3.99,,,,
11/29/2024,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,0.99,2.49,57,1.88,,,,
11/29/2024,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.99,2.99,25,2.45,,,,
11/29/2024,Northeast,Fruit,Tangerines/Mandarins,N/A,Yes,2 lb bag,N/A,4.99,5.99,422,5.01,,,,
11/29/2024,Northeast,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.99,5,829,3.64,,,,
11/29/2024,Northeast,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,1.99,6.99,1792,3.66,,,,
11/29/2024,Northeast,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,128 oz (1 gallon),N/A,3.99,7.99,749,5.43,,,,
11/29/2024,Northeast,Fruit,"Apples, Processed",JUICE,No,128 oz (1 gallon),N/A,5.99,7.99,63,6.24,,,,
11/29/2024,Northeast,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,3.29,4.99,345,4.34,,,,
11/29/2024,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.99,4.99,900,2.77,,,,
11/29/2024,Northeast,Fruit,Strawberries,N/A,Yes,1 lb package,N/A,5.99,5.99,9,5.99,,,,
11/29/2024,Northeast,Fruit,Strawberries,N/A,No,1 lb package,N/A,2.49,4.49,375,2.63,,,,
11/29/2024,Northeast,Fruit,Raspberries,N/A,Yes,6 oz package,N/A,3.34,3.34,122,3.34,,,,
11/29/2024,Northeast,Fruit,Raspberries,N/A,No,6 oz package,N/A,2.49,3.5,282,3.03,,,,
11/29/2024,Northeast,Fruit,Raspberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,6.99,6.99,162,6.99,,,,
11/29/2024,Northeast,Fruit,Pomegranates,N/A,Yes,each,N/A,3.66,3.66,122,3.66,,,,
11/29/2024,Northeast,Fruit,Pomegranates,N/A,No,each,N/A,2,3.99,1315,2.55,,,,
11/29/2024,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.49,3.99,819,3.4,,,,
11/29/2024,Northeast,Fruit,Persimmons,N/A,Yes,per lb,N/A,3.54,3.54,122,3.54,,,,
11/29/2024,Northeast,Fruit,Persimmons,N/A,No,each,N/A,1.25,2.5,272,2.12,,,,
11/29/2024,Northeast,Fruit,Persimmons,N/A,No,per lb,N/A,1.29,1.29,6,1.29,,,,
11/29/2024,Northeast,Fruit,Pears,BARTLETT,Yes,2 lb bag,N/A,4.99,4.99,190,4.99,,,,
11/29/2024,Northeast,Fruit,Pears,D'ANJOU,Yes,per lb,N/A,2.49,2.49,43,2.49,,,,
11/29/2024,Northeast,Fruit,Pears,BOSC,Yes,per lb,N/A,2.49,2.99,98,2.67,,,,
11/29/2024,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,2.49,2.54,156,2.53,,,,
11/29/2024,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.69,1.99,150,1.97,,,,
11/29/2024,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.29,1.99,107,1.59,,,,
11/29/2024,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.49,1.99,117,1.84,,,,
11/29/2024,Northeast,Fruit,Papaya,SOLO TYPE,No,each,N/A,0.99,0.99,9,0.99,,,,
11/29/2024,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,1.49,1.49,9,1.49,,,,
11/29/2024,Northeast,Fruit,Oranges,NAVEL,No,each,N/A,0.33,1.25,1217,0.97,,,,
11/29/2024,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.99,5.99,322,5.63,,,,
11/29/2024,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.49,1.49,10,1.49,,,,
11/29/2024,Northeast,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,3.99,3.99,190,3.99,,,,
11/29/2024,Northeast,Fruit,Mangoes,Round Varieties Marked Extra Large,No,each,N/A,0.99,0.99,37,0.99,,,,
11/29/2024,Northeast,Fruit,Mangoes,Round Varieties Marked Large,No,each,N/A,0.99,0.99,107,0.99,,,,
11/29/2024,Northeast,Fruit,Mangoes,Round Varieties,No,each,N/A,0.69,1.79,1111,0.84,,,,
11/29/2024,Northeast,Fruit,Limes,N/A,No,each,N/A,0.2,0.5,637,0.33,,,,
11/29/2024,Northeast,Fruit,Lemons,N/A,Yes,each,N/A,0.66,0.66,34,0.66,,,,
11/29/2024,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,4.99,4.99,190,4.99,,,,
11/29/2024,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.3,1,389,0.66,,,,
11/29/2024,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.99,3.99,63,3.42,,,,
11/29/2024,Northeast,Fruit,Lemons,N/A,No,1 lb bag,N/A,2.99,2.99,322,2.99,,,,
11/29/2024,Northeast,Fruit,Honeydews,N/A,No,each,N/A,3.99,3.99,413,3.99,,,,
11/29/2024,Northeast,Fruit,Honeydews,N/A,No,per lb,N/A,0.99,0.99,9,0.99,,,,
11/29/2024,Northeast,Fruit,Grapes,RED SEEDLESS,Yes,per lb,N/A,2.99,2.99,7,2.99,,,,
11/29/2024,Northeast,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,2.99,3.99,144,3.73,,,,
11/29/2024,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.88,3.49,370,2.45,,,,
11/29/2024,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,0.99,3.49,713,2.2,,,,
11/29/2024,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.99,2.49,426,2.11,,,,
11/29/2024,Northeast,Fruit,Grapefruit,RED,No,each,N/A,1.67,2.5,219,2.4,,,,
11/29/2024,Northeast,Fruit,Cranberries,N/A,Yes,8 oz bag,N/A,2.5,3.79,381,2.77,,,,
11/29/2024,Northeast,Fruit,Cranberries,N/A,No,12 oz bag,N/A,1.49,3,1126,2.01,,,,
11/29/2024,Northeast,Fruit,Clementines,N/A,Yes,2 lb bag,N/A,4.99,4.99,190,4.99,,,,
11/29/2024,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.99,3.99,24,3.2,,,,
11/29/2024,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.99,6.99,356,5.07,,,,
11/29/2024,Northeast,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,6.99,7.99,25,7.23,,,,
11/29/2024,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,2.5,3.99,124,3.25,,,,
11/29/2024,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,3.5,3.5,65,3.5,,,,
11/29/2024,Northeast,Fruit,Blueberries,N/A,Yes,1 pint (11-12 oz cntr w/ lid),N/A,2.49,5.54,366,4.56,,,,
11/29/2024,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,3.5,3.5,19,3.5,,,,
11/29/2024,Northeast,Fruit,Blueberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,1.99,4.99,1617,2.66,,,,
11/29/2024,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,6.99,6.99,162,6.99,,,,
11/29/2024,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,5.54,5.54,122,5.54,,,,
11/29/2024,Northeast,Fruit,Blackberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,6.99,6.99,162,6.99,,,,
11/29/2024,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,1.69,3.5,1563,2.43,,,,
11/29/2024,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.99,0.99,20,0.99,,,,
11/29/2024,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.49,0.59,171,0.57,,,,
11/29/2024,Northeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,122,2.22,,,,
11/29/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.5,229,1.67,,,,
11/29/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,1.5,2,38,1.75,,,,
11/29/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.49,54,1.49,,,,
11/29/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.6,2,992,1.09,,,,
11/29/2024,Northeast,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,3.99,5.99,373,5.01,,,,
11/29/2024,Northeast,Fruit,Apples,AMBROSIA,Yes,2 lb bag,N/A,3.99,3.99,183,3.99,,,,
11/29/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2.49,62,2.34,,,,
11/29/2024,Northeast,Fruit,Apples,JONAGOLD,Yes,per lb,N/A,1.1,1.1,122,1.1,,,,
11/29/2024,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,2.49,322,2.49,,,,
11/22/2024,Northeast,Fruit,Grapes,RED SEEDLESS,Yes,per lb,N/A,2.98,3.99,147,3.79,,,,
11/22/2024,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.99,3.99,1336,2.74,,,,
11/22/2024,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.99,3.99,1761,2.68,,,,
11/22/2024,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,2.49,2.99,610,2.82,,,,
11/22/2024,Northeast,Fruit,Grapefruit,RED,No,each,N/A,1.25,2.5,411,1.83,,,,
11/22/2024,Northeast,Fruit,Cranberries,N/A,Yes,12 oz bag,N/A,2.99,2.99,413,2.99,,,,
11/22/2024,Northeast,Fruit,Cranberries,N/A,Yes,8 oz bag,N/A,2.5,2.99,373,2.75,,,,
11/22/2024,Northeast,Fruit,Cranberries,N/A,No,12 oz bag,N/A,0.99,3.89,2746,2.14,,,,
11/22/2024,Northeast,Fruit,Clementines,N/A,Yes,3 lb bag,N/A,3.99,3.99,9,3.99,,,,
11/22/2024,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.99,3.99,59,3.07,,,,
11/22/2024,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.99,6.99,609,5.12,,,,
11/22/2024,Northeast,Fruit,Cherries,RED VARIETIES,No,per lb,N/A,5.99,5.99,19,5.99,,,,
11/22/2024,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,2.5,2.99,462,2.54,,,,
11/22/2024,Northeast,Fruit,Cactus Pears,N/A,No,each,N/A,1.5,1.5,9,1.5,,,,
11/22/2024,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,4.49,4.49,72,4.49,,,,
11/22/2024,Northeast,Fruit,Blueberries,N/A,Yes,1 pint (11-12 oz cntr w/ lid),N/A,2.99,5.99,671,4.1,,,,
11/22/2024,Northeast,Fruit,Blueberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,2.5,5.99,1136,3.15,,,,
11/22/2024,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,4.49,4.49,72,4.49,,,,
11/22/2024,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,2.5,3.99,834,3.02,,,,
11/22/2024,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.39,0.79,672,0.48,,,,
11/22/2024,Northeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.22,131,2.2,,,,
11/22/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,1.5,190,1.5,,,,
11/22/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.99,512,1.68,,,,
11/22/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.89,1.67,765,1.31,,,,
11/22/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,4.49,4.99,249,4.87,,,,
11/22/2024,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,Yes,2 lb bag,N/A,4.49,4.49,59,4.49,,,,
11/22/2024,Northeast,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,3.99,3.99,183,3.99,,,,
11/22/2024,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,4.99,4.99,190,4.99,,,,
11/22/2024,Northeast,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,4.99,4.99,190,4.99,,,,
11/22/2024,Northeast,Fruit,Apples,AMBROSIA,Yes,2 lb bag,N/A,3.99,3.99,183,3.99,,,,
11/22/2024,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.69,2.49,391,1.76,,,,
11/22/2024,Northeast,Fruit,Apples,OPAL,Yes,per lb,N/A,2.54,2.54,122,2.54,,,,
11/22/2024,Northeast,Fruit,Apples,JONAGOLD,Yes,per lb,N/A,1.1,1.1,122,1.1,,,,
11/22/2024,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.99,3.88,131,3.82,,,,
11/22/2024,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.98,2.99,199,2.2,,,,
11/22/2024,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,2.49,17,2.2,,,,
11/22/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,2 lb bag,N/A,2.5,2.5,107,2.5,,,,
11/22/2024,Northeast,Fruit,Apples,RED DELICIOUS,No,2 lb bag,N/A,0.99,2.5,127,2.26,,,,
11/22/2024,Northeast,Fruit,Apples,MCINTOSH,No,2 lb bag,N/A,2.5,2.5,107,2.5,,,,
11/22/2024,Northeast,Fruit,Apples,EMPIRE,No,2 lb bag,N/A,2.5,2.5,107,2.5,,,,
11/22/2024,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.99,1.99,531,1.66,,,,
11/22/2024,Northeast,Fruit,Apples,ROME,No,per lb,N/A,0.99,1.49,197,1.47,,,,
11/22/2024,Northeast,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,2.49,6.69,1019,3.81,,,,
